State,Commodity,Year,Month,Market,Current_Month price,Prev_Month price,Current_Month arrivals,Prev_Month arrivals,Rainfall_mm,Diesel_Price_Rs_per_Litre,Irrigation_Water_Usage_MCM,Area,Production,Yield,msp,Temperature
Maharashtra,Wheat,2021,October,Chalisgaon APMC,1760.34,1736.69,118.0,189.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Chandur Bazar APMC,1726.62,1717.01,143.0,276.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Chattrapati Sambhajinagar APMC,1951.55,1886.06,509.0,301.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Chikali APMC,1469.21,1601.98,193.0,121.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Chopada APMC,1768.8,1831.23,25.0,30.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Daryapur APMC,1709.2337474944486,1701.4304653463853,121.50933948136633,152.8948314718809,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Deoulgaon Raja APMC,1736.33,1706.4,81.0,55.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Devala APMC,1788.79,1784.69,29.0,32.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dhamngaon-Railway APMC,1753.5207482496426,1745.8345508077562,261.83864247368933,292.98352702541416,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dharangaon APMC,1923.65,1874.88,20.0,16.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dhule APMC,2022.42,1889.24,308.0,338.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Digras APMC,1887.5,1925.0,14.0,1.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dondaicha APMC,1983.59,1905.02,707.0,738.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dondaicha(Sindhkheda) APMC,1757.3971743637271,1749.7212253063517,119.71024585325958,151.09882255452786,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dound APMC,1776.1,1768.2,118.0,114.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Dudhani APMC,1948.1650748706177,1940.0,0.93582904991192,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Gangakhed APMC,2100.0,2100.0,104.0,45.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Gangapur APMC,1816.32,1825.95,85.0,129.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Gevrai APMC,1850.37,1847.12,544.0,500.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Ghansawangi APMC,1750.0,1740.91,10.0,11.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Himalyatnagar APMC,1700.0,1565.12,57.0,43.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Hinganghat APMC,1772.91,1715.27,576.0,443.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Hingoli APMC,1828.18,1862.23,65.0,83.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Hingoli(Kanegoan Naka) APMC,1600.0,1589.42,43.0,104.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jafrabad APMC,1705.56,1706.4336723510216,54.0,47.73937456378783,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jalana APMC,1881.16,1881.6,2653.0,2884.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jalgaon APMC,1890.5,1791.67,4.0,12.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jalgaon Jamod(Aasalgaon) APMC,1900.0,1800.0,25.0,27.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jamkhed APMC,1687.86,1674.34,105.0,94.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jawala-Bajar APMC,1650.0,1663.6187328271626,2.0,-15.47348765655779,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Jintur APMC,1747.1806898763048,1739.4777307693896,119.71024585325958,151.09882255452786,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kada APMC,1833.33,1795.39,9.0,38.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kaij APMC,1624.79,1615.82,105.0,148.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kalamb (Dharashiv) APMC,1705.83,1748.93,97.0,105.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kalamnuri APMC,2008.6567224108528,2000.0,9.37470623477714,11.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kalvan APMC,1780.0602559523988,1772.44422290206,155.69211841539376,187.0190009015878,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kannad APMC,1907.69,1811.38,117.0,64.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Karanja APMC,1883.26,1840.23,1101.0,1413.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Karjat(Raigad) APMC,1681.88,1720.87,160.0,103.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Karmala APMC,1681.05,1627.31,21.0,13.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Katol APMC,1760.04,1780.36,49.0,61.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Khamgaon APMC,1790.88,1782.2,885.0,787.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kille Dharur APMC,1742.0,1669.41,39.0,17.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kopargaon APMC,1837.87,1833.76,201.0,186.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kurdwadi APMC,1801.0,1794.8540939341858,1.0,0.90814585297854,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Kurdwadi(Modnimb) APMC,1741.67,1713.64,12.0,11.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Lasalgaon APMC,1904.9,1889.64,260.0,212.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Lasalgaon(Niphad) APMC,1919.65,1922.41,130.0,113.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Lasalgaon(Vinchur) APMC,1897.35,1924.17,127.0,53.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Lasur Station APMC,1917.41,1875.38,1096.0,624.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Latur APMC,1865.41,1799.82,2710.0,4333.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Latur(Murud) APMC,1427.27,1423.49,55.0,166.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Loha APMC,1549.22,1655.0,9.0,13.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Lonar APMC,1754.57,1765.66,353.0,354.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Majalgaon APMC,1738.75,1720.11,133.0,115.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Malegaon APMC,1907.18,1888.93,274.0,308.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Malegaon(Vashim) APMC,1422.0973606625494,1400.0,9.200908237951928,12.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Malkapur APMC,1864.45,1843.16,444.0,697.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Mangal Wedha APMC,2271.18,2118.24,28.0,17.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Mangrulpeer APMC,1787.3,1780.18,89.0,309.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Manmad APMC,1807.33,1799.4,83.0,57.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Manora APMC,1800.0,1823.69,1.0,65.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Mantha APMC,1671.3,1604.46,54.0,28.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Manwat APMC,1724.71,1672.86,14.0,37.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Mehekar APMC,1589.83,1551.32,118.0,76.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Morshi APMC,1677.4,1777.52,156.0,143.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Mumbai APMC,3539.61,3607.97,13187.0,14067.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Murtizapur APMC,1883.79,1820.25,95.0,158.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nagpur APMC,2354.72,2291.55,1483.0,1715.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nampur APMC,1641.6,1696.55,15.0,11.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nanded APMC,1704.5,1682.08,30.0,48.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nandgaon APMC,1911.2,1884.29,102.0,80.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nandgaon Khandeshwar APMC,1665.996584121866,1658.0,21.344690996918743,10.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nandura APMC,1890.67,1840.55,9.0,58.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nandurbar APMC,1997.86,2035.64,171.0,163.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Newasa APMC,2100.0,2000.0,8.0,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Nilanga APMC,1600.0,1600.8749289307962,1.0,0.90814585297854,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pachora APMC,1738.7,1696.45,161.0,67.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Paithan APMC,1817.09,1820.28,206.0,183.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Palam APMC,2230.5,2111.0,2.0,1.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Palghar APMC,2687.08,2599.85,89.0,136.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pandharpur APMC,1700.0,1590.0,4.0,1.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Parali Vaijyanath APMC,1575.4659524339738,1570.33,1.8734820704525,3.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Paranda APMC,1656.67,1907.5,6.0,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Parbhani APMC,1544.76,1547.01,85.0,72.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Parola APMC,1682.1127270474078,1676.11,7.499400193695981,9.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Partur APMC,1812.66,1822.75,93.0,115.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pathardi APMC,1856.0,1922.73,25.0,22.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pathari APMC,1579.78,1608.84,23.0,25.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Patur APMC,1639.16,1759.77,37.0,96.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pavani APMC,1913.563437242904,1906.300356085638,121.50933948136633,152.8948314718809,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Phaltan APMC,1868.8,1891.82,266.0,275.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Pune APMC,4145.48,4133.9,398.0,326.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Rahata APMC,1790.11,1821.3,46.0,50.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Rahuri APMC,1763.33,1775.0,15.0,8.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Rahuri(Vambori) APMC,1711.1,1695.95,30.0,38.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Ramtek APMC,1705.04,1712.87,93.0,83.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Raver APMC,1904.32,1895.7,77.0,118.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sakri APMC,1767.61365885115,1759.9647198433147,119.71024585325958,151.09882255452786,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sangamner APMC,1890.63,1962.93,27.0,15.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sangli APMC,2727.98,2721.69,151.0,484.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sangrampur(Varvatbakal) APMC,1710.4258518573458,1704.24,45.83689505198962,59.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Satana APMC,2010.58,1971.36,125.0,107.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Savner APMC,1750.79,1728.53,70.0,53.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Selu APMC,1730.0,1714.79,11.0,24.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sengoan APMC,1672.74630289651,1664.8465562858046,123.30843310947294,154.6908403892338,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shahada APMC,1973.43,1944.6,76.0,67.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shegaon APMC,1729.17,1756.52,48.0,46.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shevgaon APMC,1835.15,1845.99,165.0,137.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shevgaon(Bodhegaon) APMC,1682.86,1600.0,35.0,21.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shirpur APMC,1921.58,1866.78,112.0,167.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shirur APMC,1567.45,1609.6,53.0,35.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shrigonda APMC,1989.24,1990.0,46.0,51.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shrigonda(Gogargaon) APMC,1988.8,1990.0,54.0,38.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shrirampur APMC,1734.29,1710.58,56.0,52.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Shrirampur(Belapur) APMC,1604.55,1550.0,11.0,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sillod APMC,1808.11,1820.53,672.0,671.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sillod(Bharadi) APMC,1768.57,1768.97,35.0,39.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sindi(Selu) APMC,1720.08,1750.0,118.0,96.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sinner APMC,1972.48,1911.25,109.0,68.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Solapur APMC,2545.39,2611.88,2029.0,1943.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Sonpeth APMC,1606.67,1585.0,3.0,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Tadkalas APMC,1600.0,1585.47,6.0,19.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Tasgaon APMC,2112.76,2107.0,29.0,40.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Telhara APMC,1665.2,1670.68,51.0,73.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Tuljapur APMC,1300.0,1311.3537871346916,3.0,3.036481986722531,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Tumsar APMC,1819.01,1799.88,257.0,293.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Ulhasnagar APMC,2880.07,2872.56,675.0,585.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Umared APMC,2100.0,2100.0,145.0,159.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Umarga APMC,1522.5,1683.67,6.0,3.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Umari APMC,1515.62,1500.0,32.0,5.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Umarked(Danki) APMC,1905.56,1894.32,54.0,88.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Umarkhed APMC,1875.0,1888.68,24.0,106.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Vaduj APMC,1980.43,1975.0,23.0,20.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Vadvani APMC,2000.0,1925.0,4.0,2.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Vaijpur APMC,1895.65,1886.65,545.0,182.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Vani APMC,1650.0,1649.12845256348,1.0,0.90814585297854,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Varud(Rajura Bazar) APMC,1753.0,1768.29,2.0,7.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Vasai APMC,3281.08,3102.1,362.0,219.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Wardha APMC,1789.82,1783.59,109.0,103.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Washim APMC,1758.21,1671.8,670.0,562.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Washim(Ansing) APMC,1676.79,1800.0,28.0,24.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Yawal APMC,1840.0,1822.11,50.0,19.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Yeola APMC,1777.19,1788.81,70.0,43.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Yeotmal APMC,1814.03,1824.97,67.0,236.0,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,October,Note:,1839.3107187004327,1831.8381946554352,501.9378327120698,533.7706815891764,120,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Achalpur APMC,1838.45,1833.48,262.0,115.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Ahmednagar APMC,1927.17,2134.64,581.0,664.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Ahmedpur APMC,1664.322670326056,1709.647334055856,88.31992636206417,85.50312111309653,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Akhadabalapur APMC,2000.0,1900.0,3.0,4.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Akluj APMC,1935.236457796928,1903.048261730317,74.74936088167028,72.82722874414188,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Akola APMC,2094.47,2114.62,352.0,277.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Amalner APMC,2007.0,1956.05,1675.0,329.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Amarawati APMC,1924.36,1912.1,470.0,248.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Ambad (Vadigodri) APMC,1979.16,1954.66,79.0,59.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Anajngaon APMC,1848.08,1883.33,26.0,30.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Ashti(Jalna) APMC,1873.14,1751.17,14.0,18.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Aurad Shahajani APMC,1627.43,1641.67,7.0,6.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Ausa APMC,1846.85,1660.33,10.0,3.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Balapur APMC,1732.55,1719.5,49.0,60.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Baramati APMC,1998.41,1899.2,610.0,614.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Barshi APMC,1900.0,1703.85,45.0,26.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Barshi(Vairag) APMC,1558.88,1467.7,16.0,10.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Beed APMC,1927.83,1926.69,190.0,93.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhandara APMC,1699.17,1755.62,12.0,8.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhivandi APMC,1886.7914994076093,1845.0,2.462411146757674,4.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhiwapur APMC,1741.6098189323868,1764.8213670104742,58.91703448787734,58.038687647028034,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhokar APMC,1880.43,1804.0,7.0,11.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhokardan APMC,1812.07,1778.85,29.0,26.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bhokardan(Pimpalgaon Renu) APMC,1783.33,1802.78,15.0,36.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Bori APMC,1563.33,1553.79,15.0,29.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Buldhana(Dhad) APMC,1756.5061616823652,1775.4556227775877,72.48759996827127,70.71458001598273,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chakur APMC,1625.537446323884,1600.0,-0.91339228681261,1.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chalisgaon APMC,1838.63,1849.54,115.0,109.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chandur Bazar APMC,1718.6,1736.84,97.0,155.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chattrapati Sambhajinagar APMC,2029.33,1992.0,192.0,257.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chikali APMC,1659.66,1487.34,182.0,105.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Chopada APMC,1841.48,1853.86,29.0,14.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Deoulgaon Raja APMC,1785.42,1771.77,31.0,61.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Devala APMC,1880.87,1848.16,23.0,19.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Dharangaon APMC,1944.75,1935.5,4.0,2.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Dhule APMC,2010.7,2046.79,203.0,337.0,4,101,132,304.59,1077.42,3537.0,1853.0,23.66
